ID;IDbodega;IDlinea;IDcolor;IDcodigo;nombre;valorcontado;valorfecha;valorlista;peso;espesor;stock;pendiente;sMax;sMin;costoultimo;costopromedio;IDproveedor;estactivo
1965;0;A;GR;8903;QT JAMBA;25700;25700;25700;1;1;11;0;0;0;17100;0;;VERDADERO
1966;0;A;GR;8904;QT ZOCALO/CABEZAL;29000;29000;29000;0;1;18;0;0;0;19153;0;;VERDADERO
1967;0;A;GR;8905;QT PIERNA;31500;31500;31500;1;1;11;0;0;0;20877;0;;VERDADERO
1968;0;A;GR;8906;QT TRASLAPO;29900;29900;29900;1;1;10;0;0;0;19726;0;;VERDADERO
1969;0;A;GR;8907;QT CORTA FUEGO;25000;25000;25000;1;1;1;0;0;0;16662;0;;VERDADERO
1970;0;A;GR;8909;QT TRASLAPO REFORZADO;36000;36000;36000;1;1;2;0;0;0;23912;0;;VERDADERO
1971;0;A;GR;8932;QT RIEL INF. C/ROD;39700;39700;39700;1;1;4;0;0;0;26281;0;;VERDADERO
1972;0;A;GR;8934;POWER RODA PIE;2600;2600;2600;1;1;2;0;0;0;1512;0;;VERDADERO
339;0;A;MA;0100;Angulo 10x10;7000;7000;7000;0,400000006;1;0;0;0;0;2674;2115;96556070;VERDADERO
340;0;A;MA;0101;Angulo 13x13;5500;5500;5500;0,529999971;1;2;0;0;0;2200;2003;96556070;VERDADERO
341;0;A;MA;0102;Angulo 15x15;7000;7000;7000;0,610000014;1;50;0;0;0;2800;2268;77152770;VERDADERO
342;0;A;MA;0105;Angulo 20x20;5500;5500;5500;0,819999993;1;6;0;0;0;2783;2055;77152770;VERDADERO
343;0;A;MA;0106;Angulo 25x25;6000;6000;6000;1,100000024;1;0;0;0;0;3300;1740;96556070;VERDADERO
344;0;A;MA;0107;Angulo 32x32;6000;6000;6000;2,019999981;1;0;0;0;0;2500;1596;96556070;VERDADERO
345;0;A;MA;0108;Angulo 38x38x3.0;5500;5500;5500;4,139999866;1;0;0;0;0;2900;0;;VERDADERO
988;0;A;MA;0109;Angulo 40x40x1.5;7800;7800;7800;2,299999952;1;2;0;0;0;2400;0;;VERDADERO
347;0;A;MA;0110;Angulo 50x50x1.5;7600;7600;7600;2,410000086;1;0;0;0;0;2714;2423;96556070;VERDADERO
1245;0;A;MA;0111;Angulo 50x50 x3.5;7000;7000;7000;4,760000229;1;0;0;0;0;2900;0;;VERDADERO
348;0;A;MA;0112;Angulo 50x50x4.5;5500;5500;5500;7,010000229;1;0;0;0;0;3390;3024;78036990;VERDADERO
1707;0;A;MA;0113;Angulo 30 x 30 mate;5500;5500;5500;2,079999924;1;0;0;0;0;2000;0;;VERDADERO
1239;0;A;MA;0130;Angulo 12 x 6;5500;5500;5500;0,360000014;1;1;0;0;0;2500;0;;VERDADERO
350;0;A;MA;0131;Angulo 20x6;5500;5500;5500;0,529999971;1;5;0;0;0;2466;0;;VERDADERO
351;0;A;MA;0132;Angulo 20x10;5500;5500;5500;0,699999988;1;90;0;0;0;2630;1865;96556070;VERDADERO
352;0;A;MA;0134;Angulo 25x12;5500;5500;5500;0,800000012;1;18;0;0;0;2827;1873;96556070;VERDADERO
353;0;A;MA;0135;Angulo 32x12;5500;5500;5500;0,899999976;1;0;0;0;0;4335;2232;96556070;VERDADERO
354;0;A;MA;0136;Angulo 20x34;5500;5500;5500;1,700000048;1;0;0;0;0;0;0;;VERDADERO
355;0;A;MA;0137;Angulo 50x25x3;6600;6600;6600;4,150000095;1;6;0;0;0;3026;3056;78036990;VERDADERO
1533;0;A;MA;0137 7.25;Angulo 50x25x3.5x7.25;5500;5500;5500;4,96999979;1;0;0;0;0;3000;0;;VERDADERO
356;0;A;MA;0160;Canal 10x10;5500;5500;5500;0,620000005;1;10;0;0;0;2900;0;;VERDADERO
357;0;A;MA;0162;Canal 20x12;5500;5500;5500;1;1;0;0;0;0;2700;1949;96556070;VERDADERO
358;0;A;MA;0163;Canal 25x13;7000;7000;7000;1,169999957;1;0;0;0;0;2310;2125;96556070;VERDADERO
359;0;A;MA;0164;Canal 36x20;5500;5500;5500;1,789999962;1;0;0;0;0;2540;0;;VERDADERO
360;0;A;MA;0165;Canal 50x13;5500;5500;5500;1,799999952;1;0;0;0;0;2300;2099;96556070;VERDADERO
361;0;A;MA;0166;Canal 50x25;5500;5500;5500;2,380000114;1;1;0;0;0;2358;0;;VERDADERO
362;0;A;MA;0168;Canal 60x30;5500;5500;5500;2,869999886;1;4;0;0;0;3180;0;;VERDADERO
363;0;A;MA;0169;Canal 66x20;5500;5500;5500;2,519999981;1;1;0;0;0;2563;0;;VERDADERO
364;0;A;MA;0170;Canal 75x25;5500;5500;5500;3,180000067;1;0;0;0;0;2264;0;;VERDADERO
365;0;A;MA;0200;Tubular 15x15;5500;5500;5500;1,330000043;1;0;0;0;0;0;0;;VERDADERO
366;0;A;MA;0201;Tubular 20x20;7000;7000;7000;1,820000052;1;1;0;0;0;2600;2115;96556070;VERDADERO
367;0;A;MA;0202;Tubular 25x25;5800;5800;5800;2,309999943;1;0;0;0;0;2914;2119;96556070;VERDADERO
